rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
5,spotify:track:6GmyQws2xpUFIN5dXBNTrl,AgroPlay /  Ana Castela /  LUDMILLA,Dia de Fluxo,AgroPlay,4,6,11,5376026,3,2024
1,spotify:track:5GV7OpSEb8MPTryL0Q5i6c,DJ JZ /  Humberto & Ronaldo /  Mc Mininin /  DJ LG PROD /  Silvanno Salles,Mtg Quero Te Encontrar,Tropa do Serrão,1,16,5,7087722,4,2024
2,spotify:track:3hfCle1QRfbwIpQ1B746lV,MC Saci /  Complexo dos Hits /  DJ Sammer /  Mc Pretchako,Aquariano Nato,eumcsaci,2,3,28,6664827,4,2024
3,spotify:track:7pnqm6UEb7SzpDxb53wULT,Mc IG /  MC Ryan SP /  Oruam /  MC PH /  Mc Poze do Rodo /  MC GP /  TrapLaudo /  Mc Luki /  MC GH do 7 /  MC Nego Micha /  Murillo e LT no Beat,Diz Aí Qual é o Plano?,WM Brazil,1,1,5,5850765,4,2024
4,spotify:track:6X6jKoyw1OjogRghMEQAZV,Jorge & Mateus /  Lauana Prado,Haverá Sinais - Ao Vivo,Som Livre,2,2,7,5725771,4,2024
5,spotify:track:6P1mkNAmgihFwFRBhpaev3,Luan Pereira /  Mc Daniel,ENTRA NA DEFENDER,Som Livre,5,14,3,5652400,4,2024
1,spotify:track:3QpDKVHmf9RDQkJbAUNWzI,Gustavo Moura & Rafael,Digitando,Astro Produções,1,1,11,11425952,5,2024
2,spotify:track:5GV7OpSEb8MPTryL0Q5i6c,DJ JZ /  Humberto & Ronaldo /  Mc Mininin /  DJ LG PROD /  Silvanno Salles,Mtg Quero Te Encontrar,Tropa do Serrão,1,2,9,9418581,5,2024
3,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,Felipe e Rodrigo,Gosta De Rua - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,3,5,7071935,5,2024
4,spotify:track:6P1mkNAmgihFwFRBhpaev3,Luan Pereira /  Mc Daniel,ENTRA NA DEFENDER,Som Livre,3,4,7,6896809,5,2024
5,spotify:track:7IFsTX5H1sWcEl8joV0IdD,THE BOX /  Mc Brinquedo /  MC Cebezinho /  MC Tuto /  Mc Laranjinha /  DJ Oreia,THE BOX MEDLEY FUNK 2,Sony Music Entertainment,5,47,2,6416321,5,2024
1,spotify:track:6RjSXi9cPGroetXeNsWFGL,DJ TOPO /  Seu Jorge /  Mc Leozin /  MC G15,MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,1,4,12588192,6,2024
2,spotify:track:3QpDKVHmf9RDQkJbAUNWzI,Gustavo Moura & Rafael,Digitando,Astro Produções,1,2,15,8214237,6,2024
3,spotify:track:7IFsTX5H1sWcEl8joV0IdD,THE BOX /  Mc Brinquedo /  MC Cebezinho /  MC Tuto /  Mc Laranjinha /  DJ Oreia,THE BOX MEDLEY FUNK 2,Sony Music Entertainment,2,3,6,8145696,6,2024
4,spotify:track:6hNREzgHbVM5AkGwP4SPmU,Luan Pereira /  Murilo Huff,FALTA DE QUÊ?,Som Livre,4,6,3,7632213,6,2024
5,spotify:track:027ielmg4mNR1p1Ds3Mvgh,DJ Ws da Igrejinha /  DJ JOÃO PEREIRA /  Mc Dudu Sk /  MC TH DA SERRA /  DALÃMA,Não Vou Namorar,Dalama Records,4,7,11,6752182,6,2024
1,spotify:track:6W196uVRkmQFHbc1XV8DNk,CountryBeat /  Félix /  Léo Souzza,Sonho Dela (Cowboy),CountryBeat,1,5,9,6847126,7,2024
2,spotify:track:6RjSXi9cPGroetXeNsWFGL,DJ TOPO /  Seu Jorge /  Mc Leozin /  MC G15,MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,1,9,6843011,7,2024
3,spotify:track:7IFsTX5H1sWcEl8joV0IdD,THE BOX /  Mc Brinquedo /  MC Cebezinho /  MC Tuto /  Mc Laranjinha /  DJ Oreia,THE BOX MEDLEY FUNK 2,Sony Music Entertainment,2,3,11,6707757,7,2024
4,spotify:track:7ldcYtMOjtX1eFVEYzj2kJ,Luísa Sonza /  KayBlack,Sagrado Profano,Sony Music Entertainment,2,2,7,5950176,7,2024
5,spotify:track:0HDMisLsuGNml98Xq7atpm,Luan Santana /  Luan Pereira,EU SOU SENTIMENTO,Sony Music Entertainment,5,9,5,5760210,7,2024
1,spotify:track:7IFsTX5H1sWcEl8joV0IdD,THE BOX /  Mc Brinquedo /  MC Cebezinho /  MC Tuto /  Mc Laranjinha /  DJ Oreia,THE BOX MEDLEY FUNK 2,Sony Music Entertainment,1,1,15,6973501,8,2024
2,spotify:track:368hYqtNCKCAeUduMoSHhh,Clayton & Romário,Aproveita - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,13,8,6801868,8,2024
3,spotify:track:0S7o4sti5I5CAbbotTUzTM,Traia Véia /  Luan Pereira,Wi-Fi - Ao Vivo,Show Mix.,3,11,3,6714093,8,2024
4,spotify:track:5QpcLTQjh0qO7OIuR9q8IR,Gusttavo Lima,Morar Nesse Motel,Sony Music Entertainment,4,6,6,5922563,8,2024
5,spotify:track:1K14aw84e0i5IHFHkq7aNn,KayBlack /  Murillo e LT no Beat,Mistérios,WM Brazil,5,14,3,5824271,8,2024
1,spotify:track:7l9Tq5phzkLnhWUyfp702G,Kaique e Felipe /  Luan Pereira,Saveiro,Sony Music Entertainment,1,1,7,9098397,9,2024
2,spotify:track:3H7eBmcTJyuEMStfmKuLmG,MC Cebezinho /  DJ Oreia /  MC Tuto /  Love Funk /  Mc Kako,A Danada Me Ligando,Love Funk,2,9,2,7604845,9,2024
3,spotify:track:5sKGmZDmkGwFed5dPpZpZL,Jorge & Mateus /  Henrique & Juliano,Xonei,Som Livre,3,3,4,7391455,9,2024
4,spotify:track:0bPP5cDG1ZnbAVCEa3ZbQ1,Grelo,Só Fé,Henrique & Juliano,1,4,6,6167015,9,2024
5,spotify:track:4dvHZesL5UKzfJnFH5bm3g,Luan Santana,CLONE - Ao Vivo,Sony Music Entertainment,5,10,3,5901409,9,2024
1,spotify:track:1YlfGwNizEKy299l1PVggn,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,1,3,6,6920573,10,2024
2,spotify:track:3H7eBmcTJyuEMStfmKuLmG,MC Cebezinho /  DJ Oreia /  MC Tuto /  Love Funk /  Mc Kako,A Danada Me Ligando,Love Funk,1,1,6,6790063,10,2024
3,spotify:track:1wubETHu3SeJHfbz9itEH0,Henrique & Juliano,Última Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,26,2,6420869,10,2024
4,spotify:track:7l9Tq5phzkLnhWUyfp702G,Kaique e Felipe /  Luan Pereira,Saveiro,Sony Music Entertainment,1,2,11,6380143,10,2024
5,spotify:track:2D0C1CYWKdyau002ZtcTHW,Gusttavo Lima,A Noite (La Notte) - Ao Vivo,Sony Music Entertainment,5,8,9,5963409,10,2024
1,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,MC Tuto /  DJ Glenner,Barbie,Sonar Music,1,1,3,15401555,11,2024
2,spotify:track:1wubETHu3SeJHfbz9itEH0,Henrique & Juliano,Última Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,2,6,7919716,11,2024
3,spotify:track:1YlfGwNizEKy299l1PVggn,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,1,3,10,7199470,11,2024
4,spotify:track:3H7eBmcTJyuEMStfmKuLmG,MC Cebezinho /  DJ Oreia /  MC Tuto /  Love Funk /  Mc Kako,A Danada Me Ligando,Love Funk,1,4,10,7069197,11,2024
5,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,The Weeknd /  Anitta,São Paulo (feat. Anitta),XO / Republic Records,5,113,2,6424218,11,2024
1,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,MC Tuto /  DJ Glenner,Barbie,Sonar Music,1,2,8,9877988,12,2024
2,spotify:track:5TOvA5Uhxti7FPh0EIdClV,MC LUUKY /  DJ JB Mix,Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,1,1,6,9329935,12,2024
3,spotify:track:6RzcNTnS02dnqoQMdTkQwi,Brenno & Matheus /  DJ Ari SL,Descer Pra BC,New Music,3,5,3,8999752,12,2024
4,spotify:track:1wubETHu3SeJHfbz9itEH0,Henrique & Juliano,Última Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,3,11,8123515,12,2024
5,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,1,4,15,6965161,12,2024
