rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
4,spotify:track:1agDCV4zQqaFwJQNsTgmL1,Jimin /  Loco,Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,2,3,6,346315,8,2024
5,spotify:track:6qafqn8bBMy7t5c5WqpyRk,Jimin,Closer Than This,BIGHIT MUSIC,2,5,33,249802,8,2024
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1,1,8,1777703,9,2024
2,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,2,2,8,473920,9,2024
3,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,3,61,397475,9,2024
4,spotify:track:4gxEY3Mh5FZZDAJAKPNrCS,LE SSERAFIM,CRAZY,SOURCE MUSIC,4,4,2,250595,9,2024
5,spotify:track:1agDCV4zQqaFwJQNsTgmL1,Jimin /  Loco,Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,2,5,11,226511,9,2024
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1,1,12,1784868,10,2024
2,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,2,2,12,458990,10,2024
3,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,3,65,367942,10,2024
4,spotify:track:1agDCV4zQqaFwJQNsTgmL1,Jimin /  Loco,Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,2,7,15,193453,10,2024
5,spotify:track:01qFKNWq73UfEslI0GvumE,Jung Kook /  Jack Harlow,3D (feat. Jack Harlow),BIGHIT MUSIC,2,4,54,190272,10,2024
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1,1,16,1696035,11,2024
2,spotify:track:5vNRhkKd0yEAg8suGBpjeY,ROSÉ /  Bruno Mars,APT.,Atlantic Records,2,2,3,830094,11,2024
3,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,3,3,3,586717,11,2024
4,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,G-DRAGON,POWER,Galaxy Corporation / EMPIRE,4,49,2,557820,11,2024
5,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,2,4,16,471055,11,2024
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1,1,21,1067469,12,2024
2,spotify:track:1z5ebC9238uGoBgzYyvGpQ,ROSÉ,toxic till the end,Atlantic Records,2,-1,1,448553,12,2024
3,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Jung Kook /  Latto,Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,4,74,414890,12,2024
4,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,2,5,21,413101,12,2024
5,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,ROSÉ /  Bruno Mars,APT.,Atlantic Records,2,6,8,403845,12,2024
