rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
2,spotify:track:1dBroK67DSaaEE5kvkVjzG,Keung To,作品的說話,Music Nation Records Co Ltd.,1,2,41,308799,2,2023
3,spotify:track:11IqNbLOD4s4nVYSuEttFR,Keung To,Dear My Friend / ,Music Nation Records Co. Ltd.,1,4,79,300272,2,2023
4,spotify:track:3IxGmKdOkv7tgMCzyKF2Xm,MC 張天賦,世一,WM Hong Kong,1,3,4,294939,2,2023
5,spotify:track:3mVO7XaN9ULGNuXteiCOz3,陳卓賢 Ian,再見 寧靜海,Music Nation Records Co. Ltd.,5,5,4,279888,2,2023
1,spotify:track:4bzylGLMAjkb8AYCcsu96R,Anson Lo 盧瀚霆,MONEY,Music Nation Records Co Ltd.,1,1,3,358026,3,2023
2,spotify:track:172oAbLGpgeCsukno7oBRe,Keung To,風雨不改 (電影《阿媽有咗第二個》主題曲),EEG Music,1,2,30,350350,3,2023
3,spotify:track:3b4dQtIVyVhQdbYVfrik0k,Anson Lo 盧瀚霆,永順街39號,Music Nation Records Co Ltd.,1,5,17,308359,3,2023
4,spotify:track:11IqNbLOD4s4nVYSuEttFR,Keung To,Dear My Friend / ,Music Nation Records Co. Ltd.,1,3,83,307151,3,2023
5,spotify:track:1dBroK67DSaaEE5kvkVjzG,Keung To,作品的說話,Music Nation Records Co Ltd.,1,4,45,301081,3,2023
1,spotify:track:3uHE0cVFDFDORAVhwLqL4p,Keung To,追,Universal Music Ltd.,1,1,5,328143,4,2023
2,spotify:track:172oAbLGpgeCsukno7oBRe,Keung To,風雨不改 (電影《阿媽有咗第二個》主題曲),EEG Music,1,2,35,309279,4,2023
3,spotify:track:4bzylGLMAjkb8AYCcsu96R,Anson Lo 盧瀚霆,MONEY,Music Nation Records Co Ltd.,1,4,8,284394,4,2023
4,spotify:track:11IqNbLOD4s4nVYSuEttFR,Keung To,Dear My Friend / ,Music Nation Records Co. Ltd.,1,5,88,273525,4,2023
5,spotify:track:69CrOS7vEHIrhC2ILyEi0s,JISOO,FLOWER,YG Entertainment/Interscope Records,3,3,2,259076,4,2023
1,spotify:track:1VU4roZEde9uI25e4rUOuU,Keung To,沒有翅膀的天使,Music Nation Records Co. Ltd.,1,2,2,306084,5,2023
2,spotify:track:3uHE0cVFDFDORAVhwLqL4p,Keung To,追,Universal Music Ltd.,1,1,9,293321,5,2023
3,spotify:track:172oAbLGpgeCsukno7oBRe,Keung To,風雨不改 (電影《阿媽有咗第二個》主題曲),EEG Music,1,3,39,274727,5,2023
4,spotify:track:54ugnbuE4eWGhdXKMAAWFV,Anson Lo 盧瀚霆 /  Dear Jane,MONEY (Anson Lo x Dear Jane),Music Nation Records Co Ltd.,3,4,5,234257,5,2023
